year,state,district,R_votes,D_votes,other_votes,total_votes,T_votes
1980,GA,1,61810,79860,2349.0,144019.0,2349.0
1980,GA,2,57604,78073,1363.0,137040.0,1363.0
1980,GA,3,47356,77017,2173.0,126546.0,2173.0
1980,GA,4,81516,93288,7660.0,182464.0,7660.0
1980,GA,5,51201,88548,5883.0,145632.0,5883.0
1980,GA,6,86752,122387,4144.0,213283.0,4144.0
1980,GA,7,85837,90632,4532.0,181001.0,4532.0
1980,GA,8,53197,100073,2068.0,155338.0,2068.0
1980,GA,9,88673,114933,3870.0,207476.0,3870.0
1980,GA,10,60334,83867,3020.0,147221.0,3020.0
1980,HI,1,58045,56298,17067.0,131410.0,17067.0
1980,HI,2,72067,79581,20229.0,171877.0,20229.0
1980,ID,1,141434,66316,16754.0,224504.0,16754.0
1980,ID,2,149265,43876,10304.0,203445.0,10304.0
1980,IL,1,6633,128426,3092.0,138151.0,3092.0
1980,IL,2,20946,145205,3612.0,169763.0,3612.0
1980,IL,3,109179,87091,12594.0,208864.0,12594.0
1980,IL,4,130344,76622,18017.0,224983.0,18017.0
1980,IL,5,44940,106568,6096.0,157604.0,6096.0
1980,IL,6,91766,69003,14505.0,175274.0,14505.0
1980,IL,7,17988,85999,3188.0,107175.0,3188.0
1980,IL,8,32694,97057,5842.0,135593.0,5842.0
1980,IL,9,57063,95175,18346.0,170584.0,18346.0
1980,IL,10,120146,78426,28394.0,226966.0,28394.0
1980,IL,11,91388,95039,14515.0,200942.0,14515.0
1980,IL,12,158516,65143,28616.0,252275.0,28616.0
1980,IL,13,116322,53507,17978.0,187807.0,17978.0
1980,IL,14,182308,68991,29801.0,281100.0,29801.0
1980,IL,15,141134,57919,19477.0,218530.0,19477.0
1980,IL,16,184821,65855,35622.0,286298.0,35622.0
1980,IL,17,120293,72365,12138.0,204796.0,12138.0
1980,IL,18,135243,73463,14381.0,223087.0,14381.0
1980,IL,19,117933,72573,13176.0,203682.0,13176.0
1980,IL,20,169853,104156,13697.0,287706.0,13697.0
1980,IL,21,113029,87652,21996.0,222677.0,21996.0
1980,IL,22,137079,80436,9176.0,226691.0,9176.0
1980,IL,23,80832,82375,6836.0,170043.0,6836.0
1980,IL,24,131012,89611,8745.0,229368.0,8745.0
1980,IN,1,68293,90663,6357.0,165313.0,6357.0
1980,IN,2,146550,66410,14348.0,227308.0,14348.0
1980,IN,3,122484,88535,14122.0,225141.0,14122.0
1980,IN,4,125737,70264,15859.0,211860.0,15859.0
1980,IN,5,127587,63911,9496.0,200994.0,9496.0
1980,IN,6,123538,64836,8513.0,196887.0,8513.0
1980,IN,7,113098,73774,10263.0,197135.0,10263.0
1980,IN,8,124107,98026,9788.0,231921.0,9788.0
1980,IN,9,117173,89450,7902.0,214525.0,7902.0
1980,IN,10,132498,80620,10126.0,223244.0,10126.0
1980,IN,11,99256,76146,8781.0,184183.0,8781.0
1980,IA,1,105371,97431,22218.0,225020.0,22218.0
1980,IA,2,106149,85681,20023.0,211853.0,20023.0
1980,IA,3,115682,83485,17496.0,216663.0,17496.0
1980,IA,4,105520,98326,21354.0,225200.0,21354.0
1980,IA,5,122135,77523,19660.0,219318.0,19660.0
1980,IA,6,121169,71226,14882.0,207277.0,14882.0
1980,KS,1,134777,53845,11995.0,200617.0,11995.0
1980,KS,2,102325,62464,13040.0,177829.0,13040.0
1980,KS,3,112391,70039,18272.0,200702.0,18272.0
1980,KS,4,109579,74935,15799.0,200313.0,15799.0
1980,KS,5,115495,68847,9894.0,194236.0,9894.0
1980,KY,1,81192,101091,2500.0,184783.0,2500.0
1980,KY,2,88017,82335,3142.0,173494.0,3142.0
1980,KY,3,56932,80370,4882.0,142184.0,4882.0
1980,KY,4,116003,78914,7501.0,202418.0,7501.0
1980,KY,5,121708,75712,2581.0,200001.0,2581.0
1980,KY,6,89167,93179,8063.0,190409.0,8063.0
1980,KY,7,81842,104596,2409.0,188847.0,2409.0
1980,LA,1,100436,90636,3794.0,194866.0,3794.0
1980,LA,2,63625,75187,3527.0,142339.0,3527.0
1980,LA,3,124949,74724,4422.0,204095.0,4422.0
1980,LA,4,96750,78745,1945.0,177440.0,1945.0
1980,LA,5,107171,81524,1628.0,190323.0,1628.0
1980,LA,6,109692,101252,4353.0,215297.0,4353.0
1980,LA,7,103149,98122,4200.0,205471.0,4200.0
1980,LA,8,89730,105241,2476.0,197447.0,2476.0
1980,ME,1,126274,117613,36321.0,280208.0,36321.0
1980,ME,2,112248,103361,26603.0,242212.0,26603.0
1980,MD,1,104227,83894,13132.0,201253.0,13132.0
1980,MD,2,103501,102508,21315.0,227324.0,21315.0
1980,MD,3,59589,87965,12144.0,159698.0,12144.0
1980,MD,4,94648,80702,15225.0,190575.0,15225.0
1980,MD,5,55344,71759,13117.0,140220.0,13117.0
1980,MD,6,128716,86833,20254.0,235803.0,20254.0
1980,MD,7,14103,111554,4927.0,130584.0,4927.0
1980,MD,8,120478,100946,33615.0,255039.0,33615.0
1980,MA,1,85268,93495,38162.0,216925.0,38162.0
1980,MA,2,81460,83305,28576.0,193341.0,28576.0
1980,MA,3,86737,90169,31627.0,208533.0,31627.0
1980,MA,4,83686,88488,37071.0,209245.0,37071.0
1980,MA,5,97018,86302,35531.0,218851.0,35531.0
1980,MA,6,97969,86256,41028.0,225253.0,41028.0
1980,MA,7,90726,91189,32908.0,214823.0,32908.0
1980,MA,8,56312,92707,31850.0,180869.0,31850.0
1980,MA,9,64451,73906,23445.0,161802.0,23445.0
1980,MA,10,98381,87030,37262.0,222673.0,37262.0
1980,MA,11,84624,82538,27438.0,194600.0,27438.0
1980,MA,12,130999,98427,47967.0,277393.0,47967.0
1980,MI,1,5867,112907,1402.0,120176.0,1402.0
1980,MI,2,100535,82977,20055.0,203567.0,20055.0
1980,MI,3,116500,78228,20525.0,215253.0,20525.0
1980,MI,4,122398,66802,11786.0,200986.0,11786.0
1980,MI,5,127736,81566,19696.0,228998.0,19696.0
1980,MI,6,114648,84771,24499.0,223918.0,24499.0
1980,MI,7,84272,94837,12829.0,191938.0,12829.0
1980,MI,8,112243,85019,13473.0,210735.0,13473.0
1980,MI,9,140514,76224,14592.0,231330.0,14592.0
1980,MI,10,136702,87373,19644.0,243719.0,19644.0
1980,MI,11,121678,101478,15857.0,239013.0,15857.0
1980,MI,12,123619,86172,15321.0,225112.0,15321.0
1980,MI,13,5090,73593,1113.0,79796.0,1113.0
1980,MI,14,79304,72151,9686.0,161141.0,9686.0
1980,MI,15,89981,86621,11832.0,188434.0,11832.0
1980,MI,16,76947,79784,10813.0,167544.0,10813.0
1980,MI,17,72582,89835,11878.0,174295.0,11878.0
1980,MI,18,101004,85575,15430.0,202009.0,15430.0
1980,MI,19,156066,83506,21232.0,260804.0,21232.0
1980,MN,1,118530,107960,21763.0,248253.0,21763.0
1980,MN,2,134627,103035,22119.0,259781.0,22119.0
1980,MN,3,118227,113429,27630.0,259286.0,27630.0
1980,MN,4,78432,124166,23081.0,225679.0,23081.0
1980,MN,5,63830,123562,26750.0,214142.0,26750.0
1980,MN,6,131735,107458,18627.0,257820.0,18627.0
1980,MN,7,132532,108610,16496.0,257638.0,16496.0
1980,MN,8,92565,148783,18524.0,259872.0,18524.0
1980,MS,1,74191,97730,5003.0,176924.0,5003.0
1980,MS,2,70194,79717,3600.0,153511.0,3600.0
1980,MS,3,98438,91930,4472.0,194840.0,4472.0
1980,MS,4,94921,88623,4781.0,188325.0,4781.0
1980,MS,5,103345,71281,4394.0,179020.0,4394.0
1980,MO,1,31649,95628,5092.0,132369.0,5092.0
1980,MO,2,127456,91777,12813.0,232046.0,12813.0
1980,MO,3,94637,81774,8191.0,184602.0,8191.0
1980,MO,4,118144,96968,7558.0,222670.0,7558.0
1980,MO,5,56925,94512,8166.0,159603.0,8166.0
1980,MO,6,112712,93933,8233.0,214878.0,8233.0
1980,MO,7,146971,88807,6335.0,242113.0,6335.0
1980,MO,8,129726,89284,8568.0,227578.0,8568.0
1980,MO,9,136104,100392,7930.0,244426.0,7930.0
1980,MO,10,113704,95288,4561.0,213553.0,4561.0
1980,MT,1,107574,64393,22502.0,194469.0,22502.0
1980,MT,2,99240,53639,16604.0,169483.0,16604.0
1980,NE,1,133971,59729,20603.0,214303.0,20603.0
1980,NE,2,124810,61448,18645.0,204903.0,18645.0
1980,NE,3,160433,45247,14818.0,220498.0,14818.0
1980,NV,AL,155017,66666,26202.0,247885.0,26202.0
1980,NH,1,116597,53069,25091.0,194757.0,25091.0
1980,NH,2,105108,55795,28271.0,189174.0,28271.0
1980,NJ,1,92376,84465,16867.0,193708.0,16867.0
1980,NJ,2,141464,94184,17210.0,252858.0,17210.0
1980,NJ,3,130961,76116,18440.0,225517.0,18440.0
1980,NJ,4,84103,78828,14056.0,176987.0,14056.0
1980,NJ,5,122338,70704,22523.0,215565.0,22523.0
1980,NJ,6,131054,83224,20606.0,234884.0,20606.0
1980,NJ,7,126536,71849,21619.0,220004.0,21619.0
1980,NJ,8,84715,65102,9487.0,159304.0,9487.0
1980,NJ,9,117284,74822,17373.0,209479.0,17373.0
1980,NJ,10,22261,73860,3490.0,99611.0,3490.0
1980,NJ,11,95919,77094,16689.0,189702.0,16689.0
1980,NJ,12,100488,73083,14244.0,187815.0,14244.0
1980,NJ,13,138364,65847,22042.0,226253.0,22042.0
1980,NJ,14,65713,76679,6595.0,148987.0,6595.0
1980,NJ,15,93625,82203,13402.0,189230.0,13402.0
1980,NM,1,130017,97809,27294.0,255120.0,27294.0
1980,NM,2,120762,70011,10338.0,201111.0,10338.0
1980,NY,1,124331,71530,17756.0,213617.0,17756.0
1980,NY,2,91682,52068,10830.0,154580.0,10830.0
1980,NY,3,106282,63346,14895.0,184523.0,14895.0
1980,NY,4,111230,61754,15925.0,188909.0,15925.0
1980,NY,5,101877,74302,11418.0,187597.0,11418.0
1980,NY,6,99905,65996,14497.0,180398.0,14497.0
1980,NY,7,41376,83385,6466.0,131227.0,6466.0
1980,NY,8,59336,65394,9635.0,134365.0,9635.0
1980,NY,9,68036,46748,6338.0,121122.0,6338.0
1980,NY,10,50178,58412,4545.0,113135.0,4545.0
1980,NY,11,46990,60006,5576.0,112572.0,5576.0
1980,NY,12,8053,42296,873.0,51222.0,873.0
1980,NY,13,56174,55336,6630.0,118140.0,6630.0
1980,NY,14,14678,54693,3196.0,72567.0,3196.0
1980,NY,15,55958,46323,5583.0,107864.0,5583.0
1980,NY,16,39344,55813,5091.0,100248.0,5091.0
1980,NY,17,77171,66823,11212.0,155206.0,11212.0
1980,NY,18,62395,81679,18814.0,162888.0,18814.0
1980,NY,19,12230,84912,5685.0,102827.0,5685.0
1980,NY,20,32400,80488,10921.0,123809.0,10921.0
1980,NY,21,3632,38723,639.0,42994.0,639.0
1980,NY,22,28497,65030,4726.0,98253.0,4726.0
1980,NY,23,86064,69720,11381.0,167165.0,11381.0
1980,NY,24,93482,68665,15004.0,177151.0,15004.0
1980,NY,25,123585,65194,19108.0,207887.0,19108.0
1980,NY,26,115806,67593,16898.0,200297.0,16898.0
1980,NY,27,95553,75875,21960.0,193388.0,21960.0
1980,NY,28,87685,107364,22429.0,217478.0,22429.0
1980,NY,29,139037,85606,19770.0,244413.0,19770.0
1980,NY,30,71290,60596,11598.0,143484.0,11598.0
1980,NY,31,97430,76945,13370.0,187745.0,13370.0
1980,NY,32,99311,71354,19834.0,190499.0,19834.0
1980,NY,33,117783,84240,19941.0,221964.0,19941.0
1980,NY,34,82867,89911,19877.0,192655.0,19877.0
1980,NY,35,92312,88564,15181.0,196057.0,15181.0
1980,NY,36,82409,82183,14001.0,178593.0,14001.0
1980,NY,37,35230,90367,7036.0,132633.0,7036.0
1980,NY,38,101559,92435,16489.0,210483.0,16489.0
1980,NY,39,97773,67886,12049.0,177708.0,12049.0
1980,NC,1,72369,81472,3293.0,157134.0,3293.0
1980,NC,2,60686,80482,4872.0,146040.0,4872.0
1980,NC,3,63559,67875,1993.0,133427.0,1993.0
1980,NC,4,94339,91223,9551.0,195113.0,9551.0
1980,NC,5,104622,83043,4510.0,192175.0,4510.0
1980,NC,6,82573,71266,5242.0,159081.0,5242.0
1980,NC,7,58352,73710,3175.0,135237.0,3175.0
1980,NC,8,88044,75483,3515.0,167042.0,3515.0
1980,NC,9,92319,86858,7483.0,186660.0,7483.0
1980,NC,10,97286,75087,3802.0,176175.0,3802.0
1980,NC,11,100868,89129,5364.0,195361.0,5364.0
1980,ND,AL,193695,79189,28661.0,301545.0,28661.0
1980,OH,1,92741,65224,8441.0,166406.0,8441.0
1980,OH,2,102455,58471,8141.0,169067.0,8141.0
1980,OH,3,72684,77380,10151.0,160215.0,10151.0
1980,OH,4,127002,59722,9408.0,196132.0,9408.0
1980,OH,5,144298,79455,18840.0,242593.0,18840.0
1980,OH,6,75109,54904,4431.0,134444.0,4431.0
1980,OH,7,93553,67916,10048.0,171517.0,10048.0
1980,OH,8,111538,72266,9392.0,193196.0,9392.0
1980,OH,9,75323,77661,14808.0,167792.0,14808.0
1980,OH,10,111879,79778,8459.0,200116.0,8459.0
1980,OH,11,103188,79137,13683.0,196008.0,13683.0
1980,OH,12,130096,90046,11727.0,231869.0,11727.0
1980,OH,13,98962,76045,13483.0,188490.0,13483.0
1980,OH,14,68533,85860,12091.0,166484.0,12091.0
1980,OH,15,98309,66596,11589.0,176494.0,11589.0
1980,OH,16,107794,71727,10413.0,189934.0,10413.0
1980,OH,17,111025,64651,9693.0,185369.0,9693.0
1980,OH,18,88934,82803,9113.0,180850.0,9113.0
1980,OH,19,76152,94213,13709.0,184074.0,13709.0
1980,OH,20,52322,66223,7623.0,126168.0,7623.0
1980,OH,21,12299,97071,2982.0,112352.0,2982.0
1980,OH,22,92016,84318,15896.0,192230.0,15896.0
1980,OH,23,108387,67942,14714.0,191043.0,14714.0
1980,OK,1,131916,58023,8153.0,198092.0,8153.0
1980,OK,2,114382,86877,4993.0,206252.0,4993.0
1980,OK,3,92410,92068,3213.0,187691.0,3213.0
1980,OK,4,92255,61329,2252.0,155836.0,2252.0
1980,OK,5,109429,47118,7367.0,163914.0,7367.0
1980,OK,6,139828,54898,6618.0,201344.0,6618.0
1980,OR,1,157902,123866,38527.0,320295.0,38527.0
1980,OR,2,162094,106767,25713.0,294574.0,25713.0
1980,OR,3,96529,113273,23902.0,233704.0,23902.0
1980,OR,4,154512,112973,24246.0,291731.0,24246.0
1980,PA,1,53279,105609,8019.0,166907.0,8019.0
1980,PA,2,21639,130678,6547.0,158864.0,6547.0
1980,PA,3,46147,86220,8349.0,140716.0,8349.0
1980,PA,4,107919,86344,17354.0,211617.0,17354.0
1980,PA,5,129775,61107,17512.0,208394.0,17512.0
1980,PA,6,100019,65269,12240.0,177528.0,12240.0
1980,PA,7,106145,69706,15100.0,190951.0,15100.0
1980,PA,8,113286,64923,20046.0,198255.0,20046.0
1980,PA,9,103879,54609,7365.0,165853.0,7365.0
1980,PA,10,107138,76453,10026.0,193617.0,10026.0
1980,PA,11,95365,80780,7605.0,183750.0,7605.0
1980,PA,12,90454,81947,6857.0,179258.0,6857.0
1980,PA,13,117873,67702,20575.0,206150.0,20575.0
1980,PA,14,54736,92226,10389.0,157351.0,10389.0
1980,PA,15,86569,66747,15800.0,169116.0,15800.0
1980,PA,16,114815,46372,11419.0,172606.0,11419.0
1980,PA,17,99371,56250,10704.0,166325.0,10704.0
1980,PA,18,98677,81406,13168.0,193251.0,13168.0
1980,PA,19,111265,58003,11851.0,181119.0,11851.0
1980,PA,20,77245,90546,9878.0,177669.0,9878.0
1980,PA,21,81193,85062,8341.0,174596.0,8341.0
1980,PA,22,73735,92829,7156.0,173720.0,7156.0
1980,PA,23,93731,65211,10986.0,169928.0,10986.0
1980,PA,24,87842,77440,11691.0,176973.0,11691.0
1980,PA,25,83765,87982,10690.0,182437.0,10690.0
1980,RI,1,72958,96087,28689.0,197734.0,28689.0
1980,RI,2,81519,101008,30677.0,213204.0,30677.0
1980,SC,1,85007,70615,4567.0,160189.0,4567.0
1980,SC,2,84238,73184,5036.0,162458.0,5036.0
1980,SC,3,70344,73328,3260.0,146932.0,3260.0
1980,SC,4,76260,59380,3644.0,139284.0,3644.0
1980,SC,5,59014,71376,2548.0,132938.0,2548.0
1980,SC,6,66343,79676,2285.0,148304.0,2285.0
1980,SD,1,95170,59684,15113.0,169967.0,15113.0
1980,SD,2,103173,44171,10392.0,157736.0,10392.0
1980,TN,1,120203,70930,6330.0,197463.0,6330.0
1980,TN,2,119853,79572,7813.0,207238.0,7813.0
1980,TN,3,113363,82568,5420.0,201351.0,5420.0
1980,TN,4,85714,118789,5078.0,209581.0,5078.0
1980,TN,5,76628,114893,6404.0,197925.0,6404.0
1980,TN,6,123782,101836,6871.0,232489.0,6871.0
1980,TN,7,102092,96419,4394.0,202905.0,4394.0
1980,TN,8,51121,118094,4494.0,173709.0,4494.0
1980,TX,1,96685,99203,1580.0,197468.0,1580.0
1980,TX,2,111165,107327,3209.0,221701.0,3209.0
1980,TX,3,210633,65755,10379.0,286767.0,10379.0
1980,TX,4,117540,80643,3415.0,201598.0,3415.0
1980,TX,5,75323,64706,3477.0,143506.0,3477.0
1980,TX,6,113504,90893,4623.0,209020.0,4623.0
1980,TX,7,220530,64386,11344.0,296260.0,11344.0
1980,TX,8,62813,72601,2722.0,138136.0,2722.0
1980,TX,9,85646,88418,4328.0,178392.0,4328.0
1980,TX,10,112687,107406,11428.0,231521.0,11428.0
1980,TX,11,101035,84009,4126.0,189170.0,4126.0
1980,TX,12,82561,72992,3401.0,158954.0,3401.0
1980,TX,13,113453,64474,3021.0,180948.0,3021.0
1980,TX,14,87979,80040,3406.0,171425.0,3406.0
1980,TX,15,67517,89487,2464.0,159468.0,2464.0
1980,TX,16,74138,51743,5565.0,131446.0,5565.0
1980,TX,17,95818,77774,1992.0,175584.0,1992.0
1980,TX,18,23051,67361,2613.0,93025.0,2613.0
1980,TX,19,122673,48082,3461.0,174216.0,3461.0
1980,TX,20,22903,79282,2002.0,104187.0,2002.0
1980,TX,21,156904,80296,5978.0,243178.0,5978.0
1980,TX,22,118063,81843,6308.0,206214.0,6308.0
1980,TX,23,74449,75143,2734.0,152326.0,2734.0
1980,TX,24,78005,72013,3714.0,153732.0,3714.0
1980,UT,1,236439,56592,13582.0,306613.0,13582.0
1980,UT,2,203248,67674,26687.0,297609.0,26687.0
1980,VT,AL,94598,81891,36718.0,213207.0,36718.0
1980,VA,1,88022,77510,9753.0,175285.0,9753.0
1980,VA,2,71129,57164,10323.0,138616.0,10323.0
1980,VA,3,109864,78826,10101.0,198791.0,10101.0
1980,VA,4,76999,84300,6879.0,168178.0,6879.0
1980,VA,5,106318,74486,7227.0,188031.0,7227.0
1980,VA,6,96026,74842,9027.0,179895.0,9027.0
1980,VA,7,117538,74608,12952.0,205098.0,12952.0
1980,VA,8,113676,67754,22289.0,203719.0,22289.0
1980,VA,9,89709,86013,7630.0,183352.0,7630.0
1980,VA,10,120328,76676,28068.0,225072.0,28068.0
1980,WA,1,107925,97899,35829.0,241653.0,35829.0
1980,WA,2,138265,101857,29902.0,270024.0,29902.0
1980,WA,3,133405,101699,26864.0,261968.0,26864.0
1980,WA,4,131717,85906,19219.0,236842.0,19219.0
1980,WA,5,132936,80554,18973.0,232463.0,18973.0
1980,WA,6,123867,88831,28621.0,241319.0,28621.0
1980,WA,7,97129,93447,25665.0,216241.0,25665.0
1980,WV,1,85216,88697,9626.0,183539.0,9626.0
1980,WV,2,93228,94094,10637.0,197959.0,10637.0
1980,WV,3,88693,91695,9787.0,190175.0,9787.0
1980,WV,4,67069,92976,5997.0,166042.0,5997.0
1980,WI,1,115995,97626,16233.0,229854.0,16233.0
1980,WI,2,110374,123451,25815.0,259640.0,25815.0
1980,WI,3,130635,116758,19528.0,266921.0,19528.0
1980,WI,4,99267,108816,15912.0,223995.0,15912.0
1980,WI,5,61322,117147,13972.0,192441.0,13972.0
1980,WI,6,131522,98007,15707.0,245236.0,15707.0
1980,WI,7,123451,124011,16805.0,264267.0,16805.0
1980,WI,8,146595,96188,15293.0,258076.0,15293.0
1980,WI,9,167884,97580,21392.0,286856.0,21392.0
1980,WY,AL,110700,49427,16586.0,176713.0,16586.0
1984,AL,1,134551,72298,0.0,206849.0,0.0
1984,AL,2,130370,73603,0.0,203973.0,0.0
1984,AL,3,113641,70024,0.0,183665.0,0.0
1984,AL,4,118750,80187,0.0,198937.0,0.0
1984,AL,5,119034,80039,0.0,199073.0,0.0
1984,AL,6,130184,89841,0.0,220025.0,0.0
1984,AL,7,126319,85907,0.0,212226.0,0.0
1984,AK,AL,138377,62007,7221.0,207605.0,7221.0
1984,AZ,1,154845,58492,0.0,213337.0,0.0
1984,AZ,2,71001,66596,0.0,137597.0,0.0
1984,AZ,3,156030,60382,0.0,216412.0,0.0
1984,AZ,4,155112,61600,0.0,216712.0,0.0
1984,AZ,5,144428,86784,0.0,231212.0,0.0
1984,AR,1,114091,86741,0.0,200832.0,0.0
1984,AR,2,133093,87447,0.0,220540.0,0.0
1984,AR,3,165217,69974,0.0,235191.0,0.0
1984,AR,4,122373,94484,0.0,216857.0,0.0
1984,CA,1,134358,119330,0.0,253688.0,0.0
1984,CA,2,150641,83085,0.0,233726.0,0.0
1984,CA,3,139564,112714,0.0,252278.0,0.0
1984,CA,4,127252,96775,0.0,224027.0,0.0
1984,CA,5,72437,142282,0.0,214719.0,0.0
1984,CA,6,106610,141884,0.0,248494.0,0.0
1984,CA,7,126001,114148,0.0,240149.0,0.0
1984,CA,8,88833,173055,0.0,261888.0,0.0
1984,CA,9,107925,106640,0.0,214565.0,0.0
1984,CA,10,87529,82340,0.0,169869.0,0.0
1984,CA,11,112986,109053,0.0,222039.0,0.0
1984,CA,12,148724,108069,0.0,256793.0,0.0
1984,CA,13,126585,89789,0.0,216374.0,0.0
1984,CA,14,162239,86619,0.0,248858.0,0.0
1984,CA,15,101657,70069,0.0,171726.0,0.0
1984,CA,16,111375,98292,0.0,209667.0,0.0
1984,CA,17,116975,65892,0.0,182867.0,0.0
1984,CA,18,102593,98163,0.0,200756.0,0.0
1984,CA,19,141327,82697,0.0,224024.0,0.0
1984,CA,20,151080,64244,0.0,215324.0,0.0
1984,CA,21,177196,65617,0.0,242813.0,0.0
1984,CA,22,175164,63874,0.0,239038.0,0.0
1984,CA,23,129010,113020,0.0,242030.0,0.0
1984,CA,24,70370,88680,0.0,159050.0,0.0
1984,CA,25,42375,65974,0.0,108349.0,0.0
1984,CA,26,108528,90429,0.0,198957.0,0.0
1984,CA,27,117634,104031,0.0,221665.0,0.0
1984,CA,28,51069,108287,0.0,159356.0,0.0
1984,CA,29,29106,103221,0.0,132327.0,0.0
1984,CA,30,71658,56598,0.0,128256.0,0.0
1984,CA,31,61006,87740,0.0,148746.0,0.0
1984,CA,32,103902,71926,0.0,175828.0,0.0
1984,CA,33,152606,63307,0.0,215913.0,0.0
1984,CA,34,89795,60961,0.0,150756.0,0.0
1984,CA,35,154583,59824,0.0,214407.0,0.0
1984,CA,36,103809,80504,0.0,184313.0,0.0
1984,CA,37,153832,80012,0.0,233844.0,0.0
1984,CA,38,114786,48856,0.0,163642.0,0.0
1984,CA,39,185491,52591,0.0,238082.0,0.0
1984,CA,40,198338,63210,0.0,261548.0,0.0
1984,CA,41,171535,92994,0.0,264529.0,0.0
1984,CA,42,183392,67480,0.0,250872.0,0.0
1984,CA,43,176550,58918,0.0,235468.0,0.0
1984,CA,44,79269,71160,0.0,150429.0,0.0
1984,CA,45,149282,58141,0.0,207423.0,0.0
1984,CO,1,94321,104299,0.0,198620.0,0.0
1984,CO,2,128573,82590,0.0,211163.0,0.0
1984,CO,3,131951,76642,0.0,208593.0,0.0
1984,CO,4,139048,64939,0.0,203987.0,0.0
1984,CO,5,154780,50465,0.0,205245.0,0.0
1984,CO,6,148667,65629,0.0,214296.0,0.0
1984,CT,1,129384,115174,1060.0,245618.0,1060.0
1984,CT,2,141593,90869,1105.0,233567.0,1105.0
1984,CT,3,146171,101877,1078.0,249126.0,1078.0
1984,CT,4,154515,88941,1036.0,244492.0,1036.0
1984,CT,5,163371,80816,1146.0,245333.0,1146.0
1984,CT,6,155843,91920,1001.0,248764.0,1001.0
1984,DE,AL,152190,101656,726.0,254572.0,726.0
1984,DC,AL,29009,180408,1871.0,211288.0,1871.0
1984,FL,1,159173,50052,0.0,209225.0,0.0
1984,FL,2,126656,78549,0.0,205205.0,0.0
1984,FL,3,103133,71347,0.0,174480.0,0.0
1984,FL,4,151528,74921,0.0,226449.0,0.0
1984,FL,5,134122,53580,0.0,187702.0,0.0
1984,FL,6,154985,85603,0.0,240588.0,0.0
1984,FL,7,119135,70645,0.0,189780.0,0.0
1984,FL,8,153584,91393,0.0,244977.0,0.0
1984,FL,9,187534,90468,0.0,278002.0,0.0
1984,FL,10,150110,60788,0.0,210898.0,0.0
1984,FL,11,182952,63214,0.0,246166.0,0.0
1984,FL,12,158850,78830,0.0,237680.0,0.0
1984,FL,13,221828,77085,0.0,298913.0,0.0
1984,FL,14,171663,110775,0.0,282438.0,0.0
1984,FL,15,117110,81906,0.0,199016.0,0.0
1984,FL,16,123441,78576,0.0,202017.0,0.0
1984,FL,17,80780,93545,0.0,174325.0,0.0
1984,FL,18,91297,59926,0.0,151223.0,0.0
1984,FL,19,124180,68079,0.0,192259.0,0.0
1984,GA,1,100525,69408,0.0,169933.0,0.0
1984,GA,2,88306,62974,0.0,151280.0,0.0
1984,GA,3,83658,68149,0.0,151807.0,0.0
1984,GA,4,148469,77481,0.0,225950.0,0.0
1984,GA,5,60150,124006,0.0,184156.0,0.0
1984,GA,6,177764,53929,0.0,231693.0,0.0
1984,GA,7,144315,53882,0.0,198197.0,0.0
1984,GA,8,89777,81998,0.0,171775.0,0.0
1984,GA,9,119570,52894,0.0,172464.0,0.0
1984,GA,10,116188,61907,0.0,178095.0,0.0
1984,HI,1,93894,74912,1564.0,170370.0,1564.0
1984,HI,2,91156,72241,2078.0,165475.0,2078.0
1984,ID,1,140142,61983,0.0,202125.0,0.0
1984,ID,2,157381,46527,0.0,203908.0,0.0
1984,IL,1,10153,196351,0.0,206504.0,0.0
1984,IL,2,32693,168174,0.0,200867.0,0.0
1984,IL,3,158281,84752,0.0,243033.0,0.0
1984,IL,4,99161,98980,0.0,198141.0,0.0
1984,IL,5,107199,76570,0.0,183769.0,0.0
1984,IL,6,121280,96517,0.0,217797.0,0.0
1984,IL,7,47301,141185,0.0,188486.0,0.0
1984,IL,8,90875,85928,0.0,176803.0,0.0
1984,IL,9,106151,129644,0.0,235795.0,0.0
1984,IL,10,153888,70590,0.0,224478.0,0.0
1984,IL,11,149521,102584,0.0,252105.0,0.0
1984,IL,12,168010,50512,0.0,218522.0,0.0
1984,IL,13,133234,112891,0.0,246125.0,0.0
1984,IL,14,154144,68645,0.0,222789.0,0.0
1984,IL,15,140972,66325,0.0,207297.0,0.0
1984,IL,16,138250,80648,0.0,218898.0,0.0
1984,IL,17,123054,103528,0.0,226582.0,0.0
1984,IL,18,107217,66107,0.0,173324.0,0.0
1984,IL,19,141611,85323,0.0,226934.0,0.0
1984,IL,20,107579,77720,0.0,185299.0,0.0
1984,IL,21,114814,100098,0.0,214912.0,0.0
1984,IL,22,131531,104010,0.0,235541.0,0.0
1984,IN,1,94470,124834,0.0,219304.0,0.0
1984,IN,2,151940,71784,0.0,223724.0,0.0
1984,IN,3,136450,83076,0.0,219526.0,0.0
1984,IN,4,144009,70300,0.0,214309.0,0.0
1984,IN,5,150354,67224,0.0,217578.0,0.0
1984,IN,6,179556,69858,0.0,249414.0,0.0
1984,IN,7,147763,73751,0.0,221514.0,0.0
1984,IN,8,142987,92874,0.0,235861.0,0.0
1984,IN,9,134753,86932,0.0,221685.0,0.0
